activity_id,split,reporting_orgs,start_year,rating,finance,integratedness,implementer_performance,targets,context,risks,complexity,activity_scope,gdp_percap,cpia_score,region_AFE,region_AFW,region_EAP,region_ECA,region_LAC,region_MENA,region_SAS,finance_is_loan,planned_duration,planned_expenditure,rep_org_0,rep_org_1,rep_org_2,umap3_x,umap3_y,umap3_z,sector_distance,country_distance,sector_cluster_increased_food_production,sector_cluster_Green_growth_initiatives,sector_cluster_Road_safety_improvements,sector_cluster_Contingencies,sector_cluster_Improved_transport_infrastructure,sector_cluster_Capacity_Building_and_Technical_Assistance,sector_cluster_increased_managed_forest_land,sector_cluster_reduced_PM2.5_air_pollution,sector_cluster_Climate_adaptation,sector_cluster_Institutional_capacity_building,sector_cluster_reduced_CO2_emissions,sector_cluster_Project_Management,sector_cluster_more_people_with_drinking_water_services,sector_cluster_Land_acquisition_and_resettlement,sector_cluster_Urban_flood_protection,sector_cluster_Financing_charges,llm_features_missing_count,llm_features_present_ratio,governance_missing_count,feature_completeness_ratio,cpia_missing,sector_clusters_missing,gdp_percap_missing,planned_expenditure_missing,planned_duration_missing,wgi_any_missing,umap_missing,governance_composite,expenditure_x_complexity,expenditure_per_year_log,log_planned_expenditure
DE-1-201522093,test,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ); Federal Ministry for Economic Cooperation and Development (BMZ),2017,4.0,85.0,85.0,85.0,65.0,75.0,75.0,70.0,4,8.392338887619841,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6659822039698837,7343999.999999995,0,0,0,-1.6912517547607422,4.466562271118164,5.203024387359619,0.5570278763771057,0.595045804977417,,,,,,,,,,,,,,,,,0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21837927475571622,514079999.9999997,14.510297916222099,15.809394211282463
DE-1-201522309,test,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ); Federal Ministry for Economic Cooperation and Development (BMZ),2016,4.0,75.0,85.0,85.0,60.0,85.0,75.0,45.0,4,7.118894801368185,3.29166666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.082819986310746,5400000.000000002,0,0,0,1.2586498260498047,-0.528499960899353,5.180893421173096,0.6019995212554932,0.6040989756584167,,,,,,,,,,,,,,,,,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.604710927605629,243000000.0000001,14.376064753465677,15.501909511534503
DE-1-201567833,val,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ); Federal Ministry for Economic Cooperation and Development (BMZ),2016,3.0,85.0,85.0,85.0,75.0,85.0,70.0,75.0,4,9.558031200214312,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.048596851471594,59398773.107329376,0,0,0,3.827791213989258,4.336462020874023,1.9691966772079468,0.6416659355163574,0.642996072769165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3675114139914513,4454907983.049704,16.280673775875066,17.899784129360796
DE-1-201567981,test,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ); Federal Ministry for Economic Cooperation and Development (BMZ),2017,2.0,85.0,85.0,85.0,70.0,75.0,70.0,70.0,4,7.899770695425929,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.997946611909651,216000000.00000036,0,0,0,3.9782321453094482,4.039248943328857,1.8358811140060425,0.6276759505271912,0.6534181237220764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09491731226444262,15120000000.000025,17.245172200781823,19.19078896564844
DE-1-201620210,val,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ); Federal Ministry for Economic Cooperation and Development (BMZ),2016,5.0,85.0,85.0,90.0,65.0,85.0,85.0,60.0,7,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5592060232717317,5400000.000000002,0,0,0,-0.59040367603302,4.183584690093994,4.20634651184082,0.6287777423858643,0.6233484148979187,,,,,,,,,,,,,,,,,0,1.0,6,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,324000000.0000001,14.232372018715683,15.501909511534503
DE-1-201620780,test,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ); Federal Ministry for Economic Cooperation and Development (BMZ),2017,2.0,85.0,85.0,70.0,65.0,75.0,70.0,75.0,4,7.899770695425929,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.917864476386037,5065649.020609301,0,0,0,-1.2566471099853516,5.160002708435059,5.580770492553711,0.6065194606781006,0.6340993046760559,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09491731226444262,379923676.54569757,14.072446096853918,15.43799282577956
DE-1-201621127,test,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ); Federal Ministry for Economic Cooperation and Development (BMZ),2017,3.0,85.0,85.0,65.0,70.0,75.0,75.0,70.0,4,6.9779468831685385,3.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3456000.0000000014,0,0,0,2.8576581478118896,4.535658359527588,1.9863457679748535,0.6026553511619568,0.6293492317199707,,,,,,,,,,,,,,,,,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6554690897464756,241920000.0000001,14.362475228346138,15.055622408906084
DE-1-201621291,val,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ); Federal Ministry for Economic Cooperation and Development (BMZ),2016,5.0,85.0,85.0,85.0,75.0,75.0,75.0,40.0,6,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31637720.87999995,0,0,0,-0.6639925241470337,4.484244346618652,4.278416156768799,0.5935975909233093,0.607702910900116,,,,,,,,,,,,,,,,,0,1.0,6,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,1265508835.199998,15.66042275296535,17.26986066539945
DE-1-201621424,test,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ); Federal Ministry for Economic Cooperation and Development (BMZ),2017,4.7,85.0,85.0,75.0,60.0,80.0,60.0,80.0,4,6.949991564760861,3.13333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.915811088295688,7020000.000000004,0,0,0,2.1714861392974854,4.6657938957214355,0.35134145617485046,0.5803959369659424,0.6008681654930115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.07,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7378918170928955,561600000.0000002,14.694125748489277,15.764273776001994
DE-1-201621515,test,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ); Federal Ministry for Economic Cooperation and Development (BMZ),2018,4.0,,,,,,,,4,7.860303072113102,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.167693360711841,5130000.000000004,0,0,0,-1.883770227432251,3.407911777496338,4.458551406860352,0.6743130683898926,0.6258506178855896,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.0,7,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7934904515743247,,14.297612540584085,15.450616217146953
DE-1-201621655,test,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ); Federal Ministry for Economic Cooperation and Development (BMZ),2017,2.0,,,,,,,,4,8.437737761677917,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.323066392881588,,0,0,0,2.1120858192443848,2.0496811866760254,6.0250725746154785,0.6457700729370117,0.6491042971611023,,,,,,,,,,,,,,,,,7,0.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.04509418047964588,,,
DE-1-201721109,test,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ); Federal Ministry for Economic Cooperation and Development (BMZ),2017,3.0,70.0,85.0,65.0,45.0,65.0,65.0,70.0,6,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1704312114989732,7566160.320000004,0,0,0,-0.8348669409751892,5.1569085121154785,5.366576194763184,0.5874778628349304,0.6429687738418579,,,,,,,,,,,,,,,,,0,1.0,6,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,529631222.4000003,14.685328665980602,15.839196273482735
DE-1-201920222,test,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ); Federal Ministry for Economic Cooperation and Development (BMZ),2019,4.0,85.0,75.0,75.0,65.0,75.0,60.0,70.0,7,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,4319999.999999998,0,0,0,-0.6720395684242249,4.653055667877197,4.794578552246094,0.6553759574890137,0.6680418252944946,,,,,,,,,,,,,,,,,0,1.0,6,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,302399999.9999999,14.15383636323481,15.278765960220293
44000-P089926,train,World Bank,2006,3.0,90.0,85.0,90.0,75.0,85.0,75.0,85.0,3,9.536632681374712,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,46639039.44122353,0,0,1,2.0401158332824707,2.4624786376953125,5.675178527832031,0.5949386954307556,0.5939657092094421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854628921193573,0.0,0.1453710788064269,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30480475146323427,3964318352.504,16.048510592189306,17.657948504623405
44000-P101471,train,World Bank,2009,4.0,85.0,85.0,85.0,75.0,80.0,85.0,40.0,0,9.042202351976398,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.307323750855578,330000000.00000006,0,0,1,0.3052377700805664,3.9296517372131348,5.165226459503174,0.5842563509941101,0.5933806896209717,,,,,,,,,,,,,,,,,0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.45187366604804957,13200000000.000002,17.625726113651083,19.6146032124248
44000-P104265,train,World Bank,2008,3.0,85.0,85.0,90.0,70.0,90.0,85.0,40.0,3,8.292395134912843,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.248459958932238,150000000.00000015,0,0,1,2.7791857719421387,2.973372459411621,-0.000259219144936651,0.5064548254013062,0.5700620412826538,,,,,,,,,,,,,,,,,0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3812658846378326,6000000000.000006,17.168211159645697,18.82614585206053
44000-P122773,train,World Bank,2012,1.0,85.0,85.0,85.0,60.0,70.0,75.0,20.0,3,8.058865170134268,3.38333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,,0,0,1,3.1387298107147217,2.759563684463501,0.6282655596733093,0.5775285363197327,0.612376868724823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.116032481193544,,,
44000-P146830,val,World Bank,2015,4.0,90.0,85.0,85.0,70.0,70.0,70.0,40.0,6,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.959616700889802,710999999.9999995,0,0,1,2.8584773540496826,3.25189208984375,-0.5985697507858276,0.5384870171546936,0.573534369468689,0.0,0.0,0.0,0.01828410689170183,0.0,0.0,0.0,0.0,0.0,0.0,0.8523206751054853,0.12517580872011252,0.0,0.004219409282700422,0.0,0.0,0,1.0,6,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,28439999999.99998,17.98796567940575,20.382182987767514
44000-P151804,val,World Bank,2015,4.0,85.0,85.0,85.0,75.0,85.0,75.0,20.0,0,9.857592932414972,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0006844626967832,299999999.9999998,0,0,1,1.0702087879180908,2.385775566101074,2.2290632724761963,0.539538562297821,0.536184549331665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10530741214752219,5999999999.999996,18.420452615743322,19.519293032620475
44000-P152343,test,World Bank,2017,4.0,90.0,85.0,75.0,75.0,85.0,85.0,75.0,3,8.808590667898471,3.29166666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.706365503080082,32403703.492039286,0,0,1,2.2909133434295654,3.188467264175415,0.31398805975914,0.55103999376297,0.5771192908287048,0.0,0.0,0.0,0.0,0.0,0.11428571428571428,0.0,0.0,0.0,0.0,0.8857142857142857,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026933934353292176,2430277761.9029465,15.129728854396644,17.293783279540058
44000-P153042,test,World Bank,2017,4.0,90.0,85.0,90.0,60.0,70.0,70.0,75.0,3,8.290250316554092,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.921286789869952,,0,0,1,-1.5890662670135498,2.586195945739746,3.7283096313476562,0.6084630489349365,0.6099729537963867,,,,,,,,,,,,,,,,,0,1.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.42119029238820077,,,
44000-P155259,val,World Bank,2015,2.0,85.0,85.0,90.0,70.0,85.0,70.0,70.0,0,7.904665210541756,3.275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8432580424366872,100000000.00000018,0,0,1,0.21198198199272156,2.69620418548584,2.6108205318450928,0.5970879793167114,0.5869446396827698,,,,,,,,,,,,,,,,,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6502754449844359,7000000000.000012,,18.420680743952367
44000-P155694,test,World Bank,2017,4.0,85.0,75.0,85.0,70.0,85.0,70.0,70.0,0,9.5122008059601,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,198599093.6535212,0,0,1,1.511674404144287,3.0591461658477783,1.8800623416900635,0.6276960372924805,0.6519954204559326,,,,,,,,,,,,,,,,,0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.10113509818911555,13901936555.746485,17.7205043847669,19.106798745886792
44000-P156651,test,World Bank,2017,3.0,85.0,85.0,85.0,70.0,75.0,70.0,75.0,0,6.772380559903389,3.24166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6365503080082138,29999999.999999948,0,0,1,0.43175122141838074,2.840430498123169,2.373335123062134,0.5910922288894653,0.5671104192733765,,,,,,,,,,,,,,,,,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7212441176176065,2249999999.999996,16.247236578459113,17.216707939626428
44000-P157060,test,World Bank,2016,3.0,75.0,85.0,75.0,60.0,75.0,40.0,80.0,0,6.894995597375993,3.63333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6009582477754964,73704816.66756926,0,0,1,2.0476410388946533,3.061033010482788,0.3968032896518707,0.5411440134048462,0.582066535949707,,,,,,,,,,,,,,,,,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5160708218812944,5896385333.405541,17.15969877611545,18.11557871007923
44000-P157224,val,World Bank,2016,3.0,85.0,75.0,85.0,40.0,80.0,40.0,20.0,0,7.899770695425929,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3531827515400411,249999999.9999998,0,0,1,3.2179179191589355,2.7819736003875732,0.5177727341651917,0.5406983494758606,0.574918270111084,,,,,,,,,,,,,,,,,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3208117052912711,4999999999.999996,,19.33697147582652
44000-P158463,test,World Bank,2016,3.0,60.0,85.0,90.0,75.0,85.0,70.0,60.0,0,7.904665210541756,3.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.614647501711157,74488254.10761073,0,0,1,1.045088768005371,2.6530532836914062,1.945456624031067,0.579228937625885,0.6035901308059692,,,,,,,,,,,,,,,,,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6573908805847166,4469295246.456644,17.16502271808466,18.126152007934582
44000-P159844,test,World Bank,2017,3.0,75.0,,75.0,40.0,40.0,40.0,20.0,0,6.949991564760861,3.13333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7932922655715264,51999999.99999996,0,0,1,1.2117078304290771,3.0210888385772705,1.8677465915679932,0.5721807479858398,0.5920113325119019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8571428571428572,0,0.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8677385330200196,1039999999.9999993,17.182701091541258,17.7667542765457
44000-P159956,test,World Bank,2017,3.0,75.0,75.0,85.0,60.0,60.0,40.0,75.0,0,7.66104653956386,3.16666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2539356605065024,39801306.51121894,0,0,1,0.5371167063713074,3.0519137382507324,2.3608756065368652,0.6988485455513,0.6869685053825378,,,,,,,,,,,,,,,,,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5281725108623508,2985097988.3414207,17.27312316314755,17.499410296630924
44000-P160123,test,World Bank,2016,3.0,75.0,85.0,85.0,70.0,75.0,40.0,70.0,0,6.246436991958549,2.41666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,120312000.00000003,0,0,1,0.5383554697036743,2.600126028060913,2.6528425216674805,0.6486685276031494,0.6232172846794128,,,,,,,,,,,,,,,,,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.63196008205414,8421840000.000002,17.912451746033643,18.605598926593586
44000-P163657,test,World Bank,2017,3.0,75.0,85.0,65.0,60.0,80.0,40.0,20.0,0,7.474413837428568,3.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,192748540.8505082,0,0,1,0.860283374786377,2.686518430709839,2.0600314140319824,0.6455608606338501,0.6310265064239502,0.0,0.0,0.5103092783505154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4896907216494845,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0151356935501092,3854970817.0101643,17.978284711544973,19.076897000213084
44000-P166564,test,World Bank,2019,2.0,,85.0,85.0,75.0,75.0,40.0,40.0,0,7.660153757604517,2.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.086242299794661,1499999999.9999979,0,0,1,0.9362553358078003,2.73585844039917,2.1382131576538086,0.6811509132385254,0.6833962798118591,,,,,,,,,,,,,,,,,1,0.8571428571428572,0,0.8571428571428572,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8817824721336358,59999999999.999916,20.393366439998736,21.128730945054574
44000-P169822,test,World Bank,2019,4.0,85.0,75.0,85.0,60.0,80.0,20.0,80.0,0,8.835604120164218,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5557837097878165,500000000.0000005,0,0,1,0.8146345019340515,2.9586167335510254,2.236525058746338,0.6002342700958252,0.6081756353378296,,,,,,,,,,,,,,,,,0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4909667760133744,40000000000.00004,,20.030118656386467
44000-P169830,test,World Bank,2019,3.0,90.0,85.0,95.0,70.0,70.0,75.0,70.0,0,6.5830615130289205,3.39166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1690622861054072,247487373.41529185,0,0,1,1.494072675704956,2.7614853382110596,1.550399899482727,0.5420379042625427,0.5434660911560059,,,,,,,,,,,,,,,,,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8179717302322395,17324116139.07043,19.170668159569946,19.32687012216776
DE-1-200265215,train,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ); Federal Ministry for Economic Cooperation and Development (BMZ),2002,3.0,75.0,85.0,65.0,30.0,30.0,25.0,75.0,4,6.300780846027147,3.54166666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.58590006844627,11048400.000000013,0,0,0,-2.116873264312744,4.624336242675781,6.08189582824707,0.5982937812805176,0.6245213747024536,0.0,0.0,0.0,0.0,0.6,0.0,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8353641867637632,828630000.000001,13.68521903388852,16.21779617906394
DE-1-200766410,train,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ); Federal Ministry for Economic Cooperation and Development (BMZ),2009,4.0,85.0,85.0,85.0,65.0,75.0,75.0,75.0,4,9.237986167139331,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,7219781.824958431,0,0,0,-1.5260937213897705,4.86895227432251,5.823333740234375,0.5541447401046753,0.5928651094436646,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.336922983825207,541483636.8718823,13.489750199268585,15.79233529226263
DE-1-200921197,train,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ); Federal Ministry for Economic Cooperation and Development (BMZ),2011,4.0,85.0,85.0,75.0,60.0,40.0,40.0,75.0,4,7.954210624284908,3.68333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0143737166324436,13699024.869871369,0,0,0,-2.0735585689544678,4.363058567047119,4.673657417297363,0.49235519766807556,0.5547099709510803,,,,,,,,,,,,,,,,,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5778405837714672,1027426865.2403526,15.3294431247916,16.43283521088347
DE-1-201022623,val,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ); Federal Ministry for Economic Cooperation and Development (BMZ),2013,4.0,85.0,85.0,90.0,45.0,85.0,70.0,40.0,6,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.201232032854209,8661599.999999993,0,0,0,3.024315118789673,4.734591960906982,2.2133777141571045,0.5287005305290222,0.5593439936637878,,,,,,,,,,,,,,,,,0,1.0,6,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,346463999.9999997,14.149662033692499,15.974410020978825
DE-1-201122787,train,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ); Federal Ministry for Economic Cooperation and Development (BMZ),2012,5.0,75.0,85.0,85.0,75.0,75.0,70.0,60.0,4,8.290250316554092,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.412046543463381,6480000.000000004,0,0,0,-1.0325291156768799,4.657614707946777,5.501518726348877,0.6267852187156677,0.6707794666290283,,,,,,,,,,,,,,,,,0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.38970339149236677,388800000.00000024,13.826052574801604,15.684231068328458
DE-1-201220979,val,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ); Federal Ministry for Economic Cooperation and Development (BMZ),2013,4.0,75.0,85.0,85.0,75.0,85.0,70.0,70.0,4,7.860731233136757,3.26666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.999315537303217,10799999.999999985,0,0,0,2.951957941055298,4.775111675262451,1.886237621307373,0.58443683385849,0.6026415824890137,,,,,,,,,,,,,,,,,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8346157670021055,755999999.9999989,14.585755681570342,16.195056692094447
DE-1-201321157,val,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ); Federal Ministry for Economic Cooperation and Development (BMZ),2015,4.0,75.0,85.0,65.0,60.0,70.0,70.0,40.0,4,7.899770695425929,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.955509924709103,3456000.0000000014,0,0,0,-1.0582356452941895,5.048264980316162,4.515164375305176,0.616118311882019,0.6390172839164734,,,,,,,,,,,,,,,,,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.23729403913021105,138240000.00000006,13.455122335277022,15.055622408906084
DE-1-201397538,val,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ); Federal Ministry for Economic Cooperation and Development (BMZ),2014,4.0,70.0,75.0,65.0,45.0,60.0,60.0,70.0,4,8.437737761677917,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.25,5177960.857325983,0,0,0,-0.671057939529419,5.093376159667969,5.367371559143066,0.6091154217720032,0.653581440448761,0.0,0.0,0.0,0.0,0.0,0.0,0.7840050725756808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21599492742431922,0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008067683503031761,362457260.0128188,13.801693803242046,15.459921879845577
DE-1-201421627,test,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ); Federal Ministry for Economic Cooperation and Development (BMZ),2018,3.75,85.0,85.0,85.0,75.0,75.0,75.0,75.0,4,8.835604120164218,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.915126625598905,3240000.000000002,0,0,0,-0.6135200262069702,4.881715297698975,5.162088394165039,0.5941097736358643,0.6182352900505066,,,,,,,,,,,,,,,,,0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6311428368091583,243000000.00000015,13.626236215145369,14.991083887768513
DE-1-201422815,val,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ); Federal Ministry for Economic Cooperation and Development (BMZ),2014,5.0,85.0,85.0,30.0,60.0,60.0,65.0,70.0,4,6.300780846027147,3.13333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2819986310746065,17604000.000000015,0,0,0,2.169368267059326,4.155484676361084,0.4050326645374298,0.5281206965446472,0.5843698382377625,,,,,,,,,,,,,,,,,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8724653184413917,1232280000.000001,15.229216836438672,16.68363670691312
DE-1-201521012,val,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ); Federal Ministry for Economic Cooperation and Development (BMZ),2015,5.0,85.0,85.0,85.0,65.0,70.0,40.0,60.0,6,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.997262149212868,24723813.600000024,0,0,0,-0.7672415375709534,4.984756946563721,5.356356620788574,0.5996739864349365,0.648689866065979,,,,,,,,,,,,,,,,,0,1.0,6,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,1483428816.0000014,15.637667786428175,17.023277450499748
